driverStandingsId,raceId,driverId,points,position,positionText,wins
52833,689,356,46.00,2,2,2
52840,689,358,6.00,13,13,0
52843,689,373,41.00,3,3,4
52844,689,289,15.00,7,7,0
52873,656,289,6.00,2,2,0
52874,656,304,4.00,3,3,0
52881,656,358,0.00,10,10,0
52882,656,341,0.00,11,11,0
52885,656,356,0.00,14,14,0
52886,656,207,0.00,15,15,0
52891,657,289,6.00,4,4,0
52892,657,304,7.00,3,3,0
52899,657,358,0.00,15,15,0
52900,657,341,2.00,7,7,0
52903,657,356,0.00,13,13,0
52904,657,207,0.00,17,17,0
52910,658,289,15.00,2,2,1
52911,658,304,8.00,4,4,0
52918,658,358,0.00,18,18,0
52919,658,341,2.00,9,9,0
52922,658,356,0.00,16,16,0
52923,658,207,0.00,20,20,0
52932,659,289,15.00,2,2,1
52933,659,304,11.00,4,4,0
52940,659,358,0.00,18,18,0
52941,659,341,2.00,11,11,0
52944,659,356,1.00,12,12,0
52945,659,207,0.00,20,20,0
52954,660,289,16.00,2,2,1
52955,660,304,11.00,6,6,0
52962,660,358,0.00,19,19,0
52963,660,341,2.00,12,12,0
52966,660,356,1.00,13,13,0
52967,660,207,0.00,21,21,0
52977,661,289,16.00,3,3,1
52978,661,304,11.00,7,7,0
52985,661,358,3.00,10,10,0
52986,661,341,2.00,13,13,0
52989,661,356,1.00,14,14,0
52990,661,207,0.00,21,21,0
53002,662,289,19.00,4,4,1
53003,662,304,11.00,7,7,0
53010,662,358,3.00,10,10,0
53011,662,341,2.00,13,13,0
53014,662,356,1.00,14,14,0
53015,662,207,0.00,22,22,0
53027,663,289,19.00,4,4,1
53028,663,304,11.00,7,7,0
53035,663,358,9.00,9,9,0
53036,663,341,2.00,13,13,0
53039,663,356,1.00,15,15,0
53040,663,207,0.00,22,22,0
53052,664,289,19.00,4,4,1
53053,664,304,11.00,8,8,0
53060,664,358,13.00,7,7,0
53061,664,341,2.00,14,14,0
53064,664,356,7.00,10,10,0
53065,664,207,0.00,25,25,0
53081,665,289,19.00,5,5,1
53082,665,304,11.00,9,9,0
53089,665,358,22.00,4,4,1
53090,665,341,6.00,11,11,0
53093,665,356,10.00,10,10,0
53094,665,207,0.00,26,26,0
53111,666,289,19.00,7,7,1
53112,666,304,20.00,6,6,1
53119,666,358,22.00,4,4,1
53120,666,341,6.00,11,11,0
53123,666,356,14.00,10,10,0
53124,666,207,0.00,26,26,0
53140,632,207,9.00,1,1,1
53145,632,304,1.00,6,6,0
53148,632,289,0.00,9,9,0
53153,632,224,0.00,14,14,0
53154,632,341,0.00,15,15,0
53165,633,207,9.00,2,2,1
53170,633,304,3.00,8,8,0
53173,633,289,0.00,13,13,0
53178,633,224,0.00,21,21,0
53179,633,341,0.00,18,18,0
53192,634,207,9.00,3,3,1
53197,634,304,6.00,6,6,0
53200,634,289,0.00,19,19,0
53205,634,224,2.00,10,10,0
53206,634,341,0.00,13,13,0
53220,635,207,9.00,3,3,1
53225,635,304,6.00,8,8,0
53228,635,289,0.00,22,22,0
53233,635,224,2.00,11,11,0
53234,635,341,2.00,10,10,0
53250,636,207,9.00,3,3,1
53255,636,304,6.00,10,10,0
53258,636,289,0.00,22,22,0
53263,636,224,6.00,9,9,0
53264,636,341,2.00,13,13,0
53282,637,207,9.00,5,5,1
53287,637,304,6.00,10,10,0
53290,637,289,0.00,22,22,0
53295,637,224,10.00,4,4,0
53296,637,341,3.00,14,14,0
53318,638,207,12.00,4,4,1
53323,638,304,6.00,10,10,0
53326,638,289,0.00,22,22,0
53331,638,224,10.00,7,7,0
53332,638,341,3.00,14,14,0
53355,639,207,12.00,6,6,1
53360,639,304,6.00,12,12,0
53363,639,289,2.00,17,17,0
53368,639,224,16.00,4,4,0
53369,639,341,3.00,15,15,0
53393,639,182,0.00,33,33,0
53394,640,207,12.00,7,7,1
53399,640,304,6.00,13,13,0
53402,640,289,2.00,20,20,0
53407,640,224,16.00,5,5,0
53408,640,341,3.00,17,17,0
53432,640,182,0.00,36,36,0
53436,641,207,12.00,7,7,1
53441,641,304,9.00,13,13,0
53444,641,289,2.00,21,21,0
53449,641,224,16.00,5,5,0
53450,641,341,3.00,18,18,0
53474,641,182,0.00,38,38,0
53482,642,207,12.00,8,8,1
53487,642,304,9.00,13,13,0
53490,642,289,2.00,21,21,0
53495,642,224,16.00,6,6,0
53496,642,341,3.00,19,19,0
53520,642,182,0.00,40,40,0
53532,667,373,9.00,1,1,1
53533,667,289,6.00,2,2,0
53534,667,358,4.00,3,3,0
53536,667,304,2.00,5,5,0
53539,667,341,0.00,8,8,0
53549,667,356,0.00,18,18,0
53555,668,373,9.00,2,2,1
53556,668,289,15.00,1,1,1
53557,668,358,4.00,4,4,0
53559,668,304,8.00,3,3,0
53562,668,341,0.00,10,10,0
53572,668,356,0.00,19,19,0
53580,669,373,9.00,3,3,1
53581,669,289,24.00,1,1,2
53582,669,358,4.00,6,6,0
53584,669,304,10.00,2,2,0
53587,669,341,0.00,12,12,0
53597,669,356,0.00,20,20,0
53610,670,373,9.00,4,4,1
53611,670,289,24.00,1,1,2
53612,670,358,4.00,10,10,0
53614,670,304,10.00,2,2,0
53617,670,341,0.00,17,17,0
53627,670,356,0.00,22,22,0
53640,671,373,9.00,6,6,1
53641,671,289,24.00,1,1,2
53642,671,358,4.00,12,12,0
53644,671,304,10.00,4,4,0
53647,671,341,0.00,18,18,0
53657,671,356,0.00,24,24,0
53670,672,373,9.00,7,7,1
53671,672,289,24.00,1,1,2
53672,672,358,4.00,13,13,0
53674,672,304,12.00,4,4,0
53677,672,341,6.00,10,10,0
53687,672,356,0.00,25,25,0
53702,673,373,9.00,9,9,1
53703,673,289,24.00,1,1,2
53704,673,358,4.00,15,15,0
53706,673,304,15.00,4,4,0
53709,673,341,8.00,11,11,0
53719,673,356,0.00,25,25,0
53735,674,373,9.00,9,9,1
53736,674,289,30.00,1,1,2
53737,674,358,8.00,12,12,0
53739,674,304,15.00,4,4,0
53742,674,341,8.00,11,11,0
53752,674,356,2.00,20,20,0
53770,675,373,9.00,10,10,1
53771,675,289,30.00,1,1,2
53772,675,358,8.00,12,12,0
53774,675,304,24.00,4,4,1
53777,675,341,8.00,11,11,0
53787,675,356,2.00,21,21,0
53808,676,373,9.00,10,10,1
53809,676,289,33.00,1,1,2
53810,676,358,8.00,12,12,0
53812,676,304,33.00,2,2,2
53815,676,341,8.00,11,11,0
53825,676,356,2.00,21,21,0
53848,677,373,9.00,11,11,1
53849,677,289,39.00,1,1,2
53850,677,358,8.00,12,12,0
53852,677,304,33.00,3,3,2
53855,677,341,12.00,7,7,0
53865,677,356,2.00,22,22,0
53889,677,207,0.00,36,36,0
53890,678,373,9.00,11,11,1
53891,678,289,48.00,1,1,3
53892,678,358,8.00,12,12,0
53894,678,304,33.00,3,3,2
53897,678,341,12.00,8,8,0
53907,678,356,2.00,23,23,0
53931,678,207,0.00,37,37,0
53934,620,304,6.00,2,2,0
53943,620,182,0.00,11,11,0
53944,620,224,0.00,12,12,0
53948,620,207,0.00,16,16,0
53950,620,289,0.00,18,18,0
53955,621,304,15.00,1,1,1
53964,621,182,0.00,11,11,0
53965,621,224,6.00,3,3,0
53969,621,207,3.00,7,7,0
53971,621,289,1.00,10,10,0
53983,622,304,15.00,2,2,1
53992,622,182,0.00,13,13,0
53993,622,224,15.00,1,1,1
53997,622,207,3.00,7,7,0
53999,622,289,1.00,11,11,0
54013,623,304,15.00,3,3,1
54022,623,182,0.00,17,17,0
54023,623,224,19.00,1,1,1
54027,623,207,3.00,9,9,0
54029,623,289,1.00,13,13,0
54044,624,304,19.00,2,2,1
54053,624,182,0.00,19,19,0
54054,624,224,28.00,1,1,2
54058,624,207,3.00,10,10,0
54060,624,289,1.00,17,17,0
54076,625,304,19.00,3,3,1
54085,625,182,0.00,19,19,0
54086,625,224,34.00,1,1,2
54090,625,207,3.00,13,13,0
54092,625,289,1.00,17,17,0
54109,626,304,21.00,3,3,1
54118,626,182,0.00,21,21,0
54119,626,224,43.00,1,1,3
54123,626,207,3.00,13,13,0
54125,626,289,1.00,17,17,0
54144,627,304,21.00,4,4,1
54153,627,182,0.00,22,22,0
54154,627,224,43.00,1,1,3
54158,627,207,3.00,15,15,0
54160,627,289,2.00,18,18,0
54180,628,304,27.00,3,3,1
54189,628,182,0.00,22,22,0
54190,628,224,52.00,1,1,4
54194,628,207,3.00,15,15,0
54196,628,289,2.00,18,18,0
54217,629,304,31.00,2,2,1
54226,629,182,0.00,23,23,0
54227,629,224,61.00,1,1,5
54231,629,207,3.00,16,16,0
54233,629,289,4.00,14,14,0
54253,629,341,0.00,32,32,0
54255,630,304,35.00,3,3,1
54264,630,182,0.00,23,23,0
54265,630,224,61.00,1,1,5
54269,630,207,3.00,17,17,0
54271,630,289,4.00,14,14,0
54291,630,341,0.00,32,32,0
54295,631,304,39.00,3,3,1
54304,631,182,0.00,23,23,0
54305,631,224,61.00,1,1,5
54309,631,207,4.00,12,12,0
54311,631,289,4.00,15,15,0
54331,631,341,0.00,36,36,0
54334,631,222,0.00,29,29,0
54336,643,356,9.00,1,1,1
54337,643,304,6.00,2,2,0
54341,643,289,1.00,6,6,0
54348,643,358,0.00,13,13,0
54350,643,341,0.00,15,15,0
54355,643,207,0.00,20,20,0
54359,644,356,9.00,2,2,1
54360,644,304,6.00,3,3,0
54364,644,289,4.00,6,6,0
54371,644,358,0.00,16,16,0
54373,644,341,0.00,17,17,0
54378,644,207,4.00,5,5,0
54384,645,356,15.00,1,1,1
54385,645,304,9.00,4,4,0
54389,645,289,6.00,6,6,0
54396,645,358,9.00,3,3,1
54398,645,341,0.00,18,18,0
54403,645,207,4.00,8,8,0
54410,646,356,15.00,1,1,1
54411,646,304,9.00,5,5,0
54415,646,289,6.00,9,9,0
54422,646,358,9.00,4,4,1
54424,646,341,0.00,22,22,0
54429,646,207,4.00,11,11,0
54438,647,356,15.00,3,3,1
54439,647,304,9.00,5,5,0
54443,647,289,6.00,9,9,0
54450,647,358,18.00,2,2,2
54452,647,341,1.00,18,18,0
54457,647,207,4.00,12,12,0
54472,648,356,19.00,3,3,1
54473,648,304,12.00,5,5,0
54477,648,289,6.00,10,10,0
54484,648,358,27.00,1,1,3
54486,648,341,1.00,18,18,0
54491,648,207,4.00,12,12,0
54506,649,356,25.00,2,2,1
54507,649,304,16.00,4,4,0
54511,649,289,7.00,9,9,0
54518,649,358,36.00,1,1,4
54520,649,341,1.00,18,18,0
54525,649,207,4.00,13,13,0
54540,649,224,0.00,23,23,0
54541,650,356,25.00,2,2,1
54542,650,304,20.00,3,3,0
54546,650,289,7.00,10,10,0
54553,650,358,45.00,1,1,5
54555,650,341,1.00,19,19,0
54560,650,207,4.00,13,13,0
54575,650,224,3.00,15,15,0
54578,651,356,25.00,2,2,1
54579,651,304,20.00,3,3,0
54583,651,289,7.00,12,12,0
54590,651,358,45.00,1,1,5
54592,651,341,1.00,20,20,0
54597,651,207,4.00,14,14,0
54612,651,224,3.00,16,16,0
54616,652,356,25.00,3,3,1
54617,652,304,23.00,4,4,0
54621,652,289,7.00,12,12,0
54628,652,358,45.00,1,1,5
54630,652,341,1.00,21,21,0
54635,652,207,4.00,14,14,0
54650,652,224,3.00,16,16,0
54656,653,356,25.00,5,5,1
54657,653,304,23.00,6,6,0
54661,653,289,7.00,12,12,0
54668,653,358,45.00,1,1,5
54670,653,341,3.00,17,17,0
54675,653,207,4.00,14,14,0
54690,653,224,3.00,16,16,0
54696,654,356,25.00,5,5,1
54697,654,304,23.00,6,6,0
54701,654,289,7.00,13,13,0
54708,654,358,45.00,1,1,5
54710,654,341,3.00,18,18,0
54715,654,207,4.00,15,15,0
54730,654,224,12.00,10,10,1
54739,655,356,25.00,6,6,1
54740,655,304,27.00,4,4,0
54744,655,289,7.00,13,13,0
54751,655,358,45.00,1,1,5
54753,655,341,3.00,18,18,0
54758,655,207,4.00,16,16,0
54773,655,224,12.00,10,10,1
54782,605,224,9.00,1,1,1
54786,605,304,2.00,5,5,0
54796,605,182,0.00,15,15,0
54801,606,224,18.00,1,1,2
54805,606,304,6.00,4,4,0
54815,606,182,0.00,10,10,0
54821,607,224,22.00,1,1,2
54825,607,304,8.00,3,3,0
54835,607,182,0.00,13,13,0
54843,607,222,0.00,16,16,0
54848,608,224,31.00,1,1,3
54852,608,304,9.00,5,5,0
54862,608,182,0.00,15,15,0
54870,608,222,0.00,19,19,0
54876,608,289,0.00,26,26,0
54877,609,224,35.00,1,1,3
54881,609,304,9.00,5,5,0
54891,609,182,2.00,10,10,0
54899,609,222,0.00,22,22,0
54905,609,289,0.00,21,21,0
54907,610,224,41.00,1,1,3
54911,610,304,10.00,5,5,0
54921,610,182,2.00,11,11,0
54929,610,222,0.00,25,25,0
54935,610,289,0.00,23,23,0
54937,610,231,0.00,24,24,0
54939,611,224,41.00,1,1,3
54943,611,304,19.00,4,4,1
54953,611,182,2.00,12,12,0
54961,611,222,0.00,25,25,0
54967,611,289,0.00,23,23,0
54969,611,231,0.00,24,24,0
54972,612,224,41.00,2,2,3
54976,612,304,19.00,5,5,1
54986,612,182,2.00,12,12,0
54994,612,222,0.00,25,25,0
55000,612,289,0.00,23,23,0
55002,612,231,1.00,15,15,0
55006,613,224,41.00,2,2,3
55010,613,304,23.00,5,5,1
55020,613,182,2.00,13,13,0
55028,613,222,0.00,25,25,0
55034,613,289,0.00,23,23,0
55036,613,231,4.00,11,11,0
55044,614,224,41.00,2,2,3
55048,614,304,23.00,6,6,1
55058,614,182,2.00,14,14,0
55066,614,222,0.00,26,26,0
55072,614,289,0.00,24,24,0
55074,614,231,8.00,8,8,0
55083,615,224,42.00,3,3,3
55087,615,304,23.00,6,6,1
55097,615,182,2.00,16,16,0
55105,615,222,0.00,28,28,0
55111,615,289,0.00,26,26,0
55113,615,231,8.00,9,9,0
55123,616,224,42.00,3,3,3
55127,616,304,23.00,6,6,1
55137,616,182,2.00,16,16,0
55145,616,222,0.00,28,28,0
55151,616,289,0.00,26,26,0
55153,616,231,8.00,9,9,0
55163,617,224,48.00,2,2,3
55167,617,304,23.00,6,6,1
55177,617,182,2.00,16,16,0
55185,617,222,0.00,29,29,0
55191,617,289,0.00,26,26,0
55193,617,231,8.00,9,9,0
55203,618,224,54.00,2,2,3
55207,618,304,23.00,6,6,1
55217,618,182,2.00,17,17,0
55225,618,222,0.00,29,29,0
55231,618,289,0.00,26,26,0
55233,618,231,8.00,10,10,0
55245,619,224,55.00,2,2,3
55249,619,304,26.00,6,6,1
55259,619,182,2.00,17,17,0
55267,619,222,0.00,29,29,0
55273,619,289,0.00,26,26,0
55275,619,231,14.00,8,8,0
55287,590,304,9.00,1,1,1
55288,590,182,6.00,2,2,0
55296,590,224,0.00,10,10,0
55300,590,289,0.00,14,14,0
55305,590,222,0.00,19,19,0
55308,590,231,0.00,22,22,0
55312,591,304,9.00,3,3,1
55313,591,182,6.00,4,4,0
55321,591,224,9.00,2,2,1
55325,591,289,0.00,15,15,0
55330,591,222,0.00,18,18,0
55333,591,231,0.00,14,14,0
55337,592,304,9.00,4,4,1
55338,592,182,6.00,7,7,0
55346,592,224,9.00,3,3,1
55350,592,289,0.00,19,19,0
55355,592,222,0.00,14,14,0
55358,592,231,0.00,17,17,0
55368,593,304,10.00,4,4,1
55369,593,182,15.00,2,2,1
55377,593,224,13.00,3,3,1
55381,593,289,0.00,20,20,0
55386,593,222,2.00,12,12,0
55389,593,231,0.00,17,17,0
55403,594,304,11.00,4,4,1
55404,594,182,21.00,2,2,1
55412,594,224,22.00,1,1,2
55416,594,289,0.00,16,16,0
55421,594,222,6.00,8,8,0
55424,594,231,0.00,18,18,0
55444,595,304,11.00,5,5,1
55445,595,182,21.00,3,3,1
55453,595,224,24.00,1,1,2
55457,595,289,0.00,17,17,0
55462,595,222,12.00,4,4,0
55465,595,231,0.00,21,21,0
55485,596,304,11.00,5,5,1
55486,596,182,21.00,3,3,1
55494,596,224,27.00,1,1,2
55498,596,289,1.00,16,16,0
55503,596,222,21.00,4,4,1
55506,596,231,4.00,13,13,0
55528,597,304,11.00,6,6,1
55529,597,182,30.00,2,2,2
55537,597,224,31.00,1,1,2
55541,597,289,1.00,16,16,0
55546,597,222,23.00,4,4,1
55549,597,231,4.00,13,13,0
55571,598,304,12.00,6,6,1
55572,598,182,36.00,1,1,2
55580,598,224,31.00,3,3,2
55584,598,289,1.00,16,16,0
55589,598,222,26.00,4,4,1
55592,598,231,4.00,14,14,0
55616,599,304,12.00,6,6,1
55617,599,182,38.00,1,1,2
55625,599,224,37.00,2,2,2
55629,599,289,1.00,16,16,0
55634,599,222,35.00,3,3,2
55637,599,231,4.00,14,14,0
55667,600,304,12.00,7,7,1
55668,600,182,38.00,3,3,2
55676,600,224,37.00,4,4,2
55680,600,289,1.00,16,16,0
55685,600,222,41.00,2,2,2
55688,600,231,4.00,14,14,0
55721,601,304,18.00,7,7,1
55722,601,182,38.00,3,3,2
55730,601,224,37.00,4,4,2
55734,601,289,1.00,17,17,0
55739,601,222,41.00,2,2,2
55742,601,231,8.00,12,12,0
55779,602,304,19.00,7,7,1
55780,602,182,38.00,4,4,2
55788,602,224,43.00,3,3,2
55792,602,289,1.00,18,18,0
55797,602,222,45.00,2,2,2
55800,602,231,8.00,12,12,0
55838,603,304,20.00,7,7,1
55839,603,182,38.00,4,4,2
55847,603,224,52.00,1,1,3
55851,603,289,1.00,18,18,0
55856,603,222,45.00,3,3,2
55859,603,231,11.00,11,11,0
55897,603,207,0.00,24,24,0
55900,604,304,20.00,7,7,1
55901,604,182,38.00,4,4,2
55909,604,224,55.00,1,1,3
55913,604,289,1.00,18,18,0
55918,604,222,45.00,3,3,2
55921,604,231,15.00,8,8,0
55959,604,207,0.00,25,25,0
55962,576,224,9.00,1,1,1
55963,576,231,6.00,2,2,0
55967,576,182,1.00,6,6,0
55971,576,289,0.00,10,10,0
55972,576,222,0.00,11,11,0
55978,576,207,0.00,17,17,0
55984,577,224,15.00,1,1,1
55985,577,231,7.00,3,3,0
55989,577,182,3.00,7,7,0
55993,577,289,0.00,13,13,0
55994,577,222,0.00,16,16,0
56000,577,207,0.00,9,9,0
56007,578,224,15.00,1,1,1
56008,578,231,7.00,5,5,0
56012,578,182,5.00,9,9,0
56016,578,289,0.00,16,16,0
56017,578,222,9.00,4,4,1
56023,578,207,0.00,12,12,0
56036,579,224,15.00,1,1,1
56037,579,231,7.00,6,6,0
56041,579,182,5.00,9,9,0
56045,579,289,0.00,20,20,0
56046,579,222,9.00,5,5,1
56052,579,207,0.00,16,16,0
56068,579,178,0.00,33,33,0
56069,580,224,21.00,1,1,1
56070,580,231,7.00,8,8,0
56074,580,182,14.00,3,3,1
56078,580,289,0.00,21,21,0
56079,580,222,9.00,6,6,1
56085,580,207,0.00,17,17,0
56101,580,178,0.00,28,28,0
56103,581,224,21.00,2,2,1
56104,581,231,7.00,9,9,0
56108,581,182,23.00,1,1,2
56112,581,289,0.00,22,22,0
56113,581,222,15.00,5,5,1
56119,581,207,0.00,18,18,0
56135,581,178,0.00,28,28,0
56137,582,224,21.00,3,3,1
56138,582,231,7.00,9,9,0
56142,582,182,32.00,1,1,3
56146,582,289,0.00,22,22,0
56147,582,222,15.00,5,5,1
56153,582,207,3.00,11,11,0
56169,582,178,0.00,24,24,0
56173,583,224,21.00,3,3,1
56174,583,231,16.00,5,5,1
56178,583,182,38.00,1,1,3
56182,583,289,0.00,22,22,0
56183,583,222,15.00,7,7,1
56189,583,207,3.00,11,11,0
56205,583,178,0.00,26,26,0
56211,584,224,24.00,3,3,1
56212,584,231,22.00,4,4,1
56216,584,182,47.00,1,1,4
56220,584,289,0.00,22,22,0
56221,584,222,15.00,7,7,1
56227,584,207,5.00,10,10,0
56243,584,178,0.00,27,27,0
56250,585,224,33.00,2,2,2
56251,585,231,25.00,3,3,1
56255,585,182,47.00,1,1,4
56259,585,289,0.00,23,23,0
56260,585,222,19.00,6,6,1
56266,585,207,5.00,10,10,0
56282,585,178,0.00,22,22,0
56294,586,224,33.00,3,3,2
56295,586,231,25.00,4,4,1
56299,586,182,51.00,1,1,4
56303,586,289,0.00,26,26,0
56304,586,222,19.00,6,6,1
56310,586,207,5.00,11,11,0
56326,586,178,2.00,17,17,0
56341,587,224,33.00,3,3,2
56342,587,231,28.00,4,4,1
56346,587,182,51.50,1,1,4
56350,587,289,0.00,26,26,0
56351,587,222,19.00,6,6,1
56357,587,207,5.00,13,13,0
56373,587,178,2.00,17,17,0
56391,588,224,39.00,2,2,2
56392,588,231,30.00,4,4,1
56396,588,182,55.50,1,1,4
56400,588,289,0.00,26,26,0
56401,588,222,19.00,7,7,1
56407,588,207,5.00,13,13,0
56423,588,178,2.00,17,17,0
56442,589,224,45.00,2,2,2
56443,589,231,33.00,4,4,1
56447,589,182,64.50,1,1,5
56451,589,289,0.00,28,28,0
56452,589,222,20.00,7,7,1
56458,589,207,5.00,14,14,0
56474,589,178,2.00,17,17,0
56494,560,182,9.00,1,1,1
56498,560,222,2.00,5,5,0
56506,560,224,0.00,13,13,0
56509,560,231,0.00,16,16,0
56513,560,207,0.00,20,20,0
56516,561,182,18.00,1,1,2
56520,561,222,5.00,5,5,0
56528,561,224,0.00,19,19,0
56531,561,231,6.00,3,3,0
56535,561,207,1.00,9,9,0
56545,562,182,24.00,1,1,2
56549,562,222,5.00,6,6,0
56557,562,224,1.00,11,11,0
56560,562,231,6.00,5,5,0
56564,562,207,1.00,12,12,0
56574,562,178,0.00,27,27,0
56576,563,182,30.00,1,1,2
56580,563,222,5.00,6,6,0
56588,563,224,1.00,15,15,0
56591,563,231,15.00,2,2,1
56595,563,207,1.00,16,16,0
56605,563,178,0.00,20,20,0
56611,564,182,39.00,1,1,3
56615,564,222,8.00,6,6,0
56623,564,224,1.00,16,16,0
56626,564,231,15.00,3,3,1
56630,564,207,1.00,17,17,0
56640,564,178,2.00,14,14,0
56648,565,182,48.00,1,1,4
56652,565,222,14.00,5,5,0
56660,565,224,2.00,15,15,0
56663,565,231,15.00,3,3,1
56667,565,207,1.00,17,17,0
56677,565,178,2.00,14,14,0
56686,566,182,52.00,1,1,4
56690,566,222,23.00,2,2,1
56698,566,224,2.00,15,15,0
56701,566,231,17.00,4,4,1
56705,566,207,1.00,17,17,0
56715,566,178,2.00,14,14,0
56725,567,182,52.00,1,1,4
56729,567,222,24.00,4,4,1
56737,567,224,2.00,17,17,0
56740,567,231,26.00,2,2,2
56744,567,207,3.00,14,14,0
56754,567,178,2.00,16,16,0
56765,568,182,61.00,1,1,5
56769,568,222,30.00,2,2,1
56777,568,224,3.00,16,16,0
56780,568,231,26.00,3,3,2
56784,568,207,3.00,15,15,0
56794,568,178,4.00,13,13,0
56807,569,182,61.00,1,1,5
56811,569,222,36.00,2,2,1
56819,569,224,3.00,16,16,0
56822,569,231,35.00,3,3,3
56826,569,207,3.00,15,15,0
56836,569,178,4.00,13,13,0
56851,570,182,61.00,1,1,5
56855,570,222,36.00,3,3,1
56863,570,224,3.00,16,16,0
56866,570,231,38.00,2,2,3
56870,570,207,5.00,13,13,0
56880,570,178,4.00,14,14,0
56896,571,182,61.00,1,1,5
56900,571,222,38.00,3,3,1
56908,571,224,3.00,16,16,0
56911,571,231,47.00,2,2,4
56915,571,207,9.00,11,11,0
56925,571,178,4.00,14,14,0
56943,572,182,64.00,1,1,5
56947,572,222,40.00,3,3,1
56955,572,224,3.00,17,17,0
56958,572,231,47.00,2,2,4
56962,572,207,9.00,12,12,0
56972,572,178,4.00,15,15,0
56991,573,182,64.00,1,1,5
56995,573,222,43.00,3,3,1
57003,573,224,3.00,17,17,0
57006,573,231,56.00,2,2,5
57010,573,207,13.00,9,9,0
57020,573,178,4.00,15,15,0
57039,574,182,68.00,1,1,5
57043,574,222,49.00,3,3,1
57051,574,224,3.00,17,17,0
57054,574,231,65.00,2,2,6
57058,574,207,13.00,9,9,0
57068,574,178,4.00,15,15,0
57089,575,182,68.00,2,2,5
57093,575,222,49.00,3,3,1
57101,575,224,3.00,17,17,0
57104,575,231,69.00,1,1,6
57108,575,207,22.00,6,6,1
57118,575,178,7.00,15,15,0
57143,527,207,9.00,1,1,1
57144,527,182,6.00,2,2,0
57146,527,231,3.00,4,4,0
57151,527,224,0.00,9,9,0
57152,527,222,0.00,10,10,0
57162,527,178,0.00,20,20,0
57170,528,207,12.00,1,1,1
57171,528,182,10.00,2,2,0
57173,528,231,3.00,6,6,0
57178,528,224,6.00,4,4,0
57179,528,222,0.00,15,15,0
57189,528,178,0.00,17,17,0
57198,529,207,12.00,1,1,1
57199,529,182,10.00,3,3,0
57201,529,231,3.00,9,9,0
57206,529,224,6.00,6,6,0
57207,529,222,0.00,20,20,0
57217,529,178,3.00,8,8,0
57228,529,177,0.00,29,29,0
57230,530,207,18.00,2,2,1
57231,530,182,10.00,5,5,0
57233,530,231,3.00,10,10,0
57238,530,224,6.00,6,6,0
57239,530,222,0.00,20,20,0
57249,530,178,3.00,9,9,0
57260,530,177,0.00,29,29,0
57263,531,207,18.00,3,3,1
57264,531,182,16.00,4,4,0
57266,531,231,3.00,12,12,0
57271,531,224,6.00,7,7,0
57272,531,222,4.00,8,8,0
57282,531,178,3.00,11,11,0
57293,531,177,0.00,30,30,0
57297,532,207,27.00,1,1,2
57298,532,182,16.00,5,5,0
57300,532,231,3.00,13,13,0
57305,532,224,6.00,7,7,0
57306,532,222,4.00,10,10,0
57316,532,178,3.00,11,11,0
57327,532,177,0.00,32,32,0
57333,533,207,36.00,1,1,3
57334,533,182,16.00,5,5,0
57336,533,231,4.00,11,11,0
57341,533,224,6.00,9,9,0
57342,533,222,7.00,8,8,0
57352,533,178,3.00,12,12,0
57363,533,177,0.00,32,32,0
57370,534,207,36.00,1,1,3
57371,534,182,25.00,3,3,1
57373,534,231,4.00,13,13,0
57378,534,224,7.00,9,9,0
57379,534,222,7.00,10,10,0
57389,534,178,3.00,15,15,0
57400,534,177,0.00,29,29,0
57407,535,207,45.00,1,1,4
57408,535,182,25.00,3,3,1
57410,535,231,8.00,9,9,0
57415,535,224,7.00,11,11,0
57416,535,222,8.00,10,10,0
57426,535,178,5.00,12,12,0
57437,535,177,0.00,29,29,0
57444,536,207,45.00,1,1,4
57445,536,182,31.00,4,4,1
57447,536,231,8.00,9,9,0
57452,536,224,7.00,11,11,0
57453,536,222,8.00,10,10,0
57463,536,178,5.00,12,12,0
57474,536,177,0.00,29,29,0
57483,537,207,54.00,1,1,5
57484,537,182,31.00,4,4,1
57486,537,231,8.00,11,11,0
57491,537,224,10.00,9,9,0
57492,537,222,14.00,7,7,0
57502,537,178,5.00,13,13,0
57513,537,177,0.00,27,27,0
57524,538,207,54.00,1,1,5
57525,538,182,31.00,5,5,1
57527,538,231,8.00,11,11,0
57532,538,224,13.00,9,9,0
57533,538,222,14.00,8,8,0
57543,538,178,5.00,14,14,0
57554,538,177,0.00,27,27,0
57566,539,207,63.00,1,1,6
57567,539,182,35.00,3,3,1
57569,539,231,8.00,12,12,0
57574,539,224,15.00,8,8,0
57575,539,222,14.00,9,9,0
57585,539,178,5.00,14,14,0
57596,539,177,0.00,27,27,0
57609,540,207,64.00,1,1,6
57610,540,182,44.00,3,3,2
57612,540,231,8.00,12,12,0
57617,540,224,15.00,8,8,0
57618,540,222,14.00,9,9,0
57628,540,178,5.00,15,15,0
57639,540,177,0.00,28,28,0
57653,541,207,64.00,1,1,6
57654,541,182,44.00,4,4,2
57656,541,231,8.00,13,13,0
57661,541,224,17.00,9,9,0
57662,541,222,18.00,8,8,0
57672,541,178,11.00,10,10,0
57683,541,177,0.00,29,29,0
57699,542,207,64.00,1,1,6
57700,542,182,44.00,4,4,2
57702,542,231,8.00,13,13,0
57707,542,224,17.00,10,10,0
57708,542,222,24.00,7,7,0
